,id,date,from_id,to_id,fwd_from,message,type,duration
477,153241,2021-06-20 12:09:10+00:00,PeerUser(user_id=511986933),138918380,,просто требу може завтра кластер засетапити для еластіка,text,
478,153240,2021-06-20 12:09:06+00:00,,511986933,,та,text,
479,153239,2021-06-20 12:08:51+00:00,PeerUser(user_id=511986933),138918380,,ти з вівторка на роботу визходиш ?),text,
480,153238,2021-06-20 10:57:06+00:00,PeerUser(user_id=511986933),138918380,,добре),text,
481,153237,2021-06-20 10:56:55+00:00,,511986933,,"Добре, тоді якщо знайдеш якісь то кажи",text,
482,153236,2021-06-20 10:56:39+00:00,PeerUser(user_id=511986933),138918380,,привіт!,text,
483,153235,2021-06-20 10:56:38+00:00,,511986933,,я хотів би хоча б на базовому рівні ознайомитися з тим,text,
484,153234,2021-06-20 10:56:31+00:00,PeerUser(user_id=511986933),138918380,,ще ні,text,
485,153233,2021-06-20 10:56:21+00:00,,511986933,,"Денис, а ти проходив якісь курси по кафці?",text,
486,153232,2021-06-20 10:56:09+00:00,,511986933,,Привіт)),text,
487,153220,2021-06-19 20:47:34+00:00,PeerUser(user_id=511986933),138918380,,все прекрасно працює. Дякую!,text,
488,153211,2021-06-19 19:53:38+00:00,PeerUser(user_id=511986933),138918380,,добре провірю,text,
489,153210,2021-06-19 19:51:13+00:00,,511986933,,ожив,text,
490,153209,2021-06-19 19:51:12+00:00,,511986933,,все,text,
491,153208,2021-06-19 19:50:00+00:00,PeerUser(user_id=511986933),138918380,,http://77.120.203.142:9200,text,
492,153207,2021-06-19 19:49:10+00:00,,511986933,,кинь мені урл який ти юзаєш,text,
493,153206,2021-06-19 19:48:18+00:00,,511986933,,він виключився,text,
494,153205,2021-06-19 19:48:10+00:00,,511986933,,комп включаю якраз,text,
495,153204,2021-06-19 19:48:01+00:00,PeerUser(user_id=511986933),138918380,,Ну як там ?,text,
496,153200,2021-06-19 17:30:07+00:00,PeerUser(user_id=511986933),138918380,,окей,text,
497,153199,2021-06-19 17:30:03+00:00,,511986933,,потім тобі відпишу,text,
498,153198,2021-06-19 17:29:58+00:00,,511986933,,не можу глянути,text,
499,153197,2021-06-19 17:29:50+00:00,,511986933,,зараз зайнятий,text,
