,id,date,from_id,to_id,fwd_from,message,type,duration
423,148972,2021-05-29 15:02:20+00:00,PeerUser(user_id=511986933),347963763,,тут есть,text,
424,148971,2021-05-29 15:02:16+00:00,PeerUser(user_id=511986933),347963763,,вот,text,
425,148970,2021-05-29 15:02:15+00:00,PeerUser(user_id=511986933),347963763,,,photo,
426,148969,2021-05-29 15:00:16+00:00,PeerUser(user_id=511986933),347963763,,и это нормально что оно секунд по 30-40 обрабатывает видео когда параметры я уже отправил ?,text,
427,148968,2021-05-29 14:58:06+00:00,PeerUser(user_id=511986933),347963763,,с какой периодичностю ?,text,
428,148967,2021-05-29 14:57:55+00:00,PeerUser(user_id=511986933),347963763,,а как долго оно меняет access_token ?,text,
429,148966,2021-05-29 14:57:34+00:00,PeerUser(user_id=511986933),347963763,,но интересно почему оно мне тогда линку кинуло,text,
430,148965,2021-05-29 14:57:27+00:00,,511986933,,Давай)),text,
431,148964,2021-05-29 14:57:22+00:00,PeerUser(user_id=511986933),347963763,,сейчас снова залогинюсь,text,
432,148963,2021-05-29 14:57:11+00:00,PeerUser(user_id=511986933),347963763,,уже,photo,
433,148962,2021-05-29 14:56:49+00:00,,511986933,,"Попробуй в нее отправить video id и глянь, есть ли там в заголовках нужная инфа",text,
434,148961,2021-05-29 14:55:53+00:00,PeerUser(user_id=511986933),347963763,,http://167.172.172.51:8889/ui/#!/ai/server_ai_routes_get_combine,text,
435,148960,2021-05-29 14:55:48+00:00,PeerUser(user_id=511986933),347963763,,,photo,
436,148959,2021-05-29 14:55:28+00:00,,511986933,,А что в онлайн-документации?),text,
437,148958,2021-05-29 14:54:29+00:00,PeerUser(user_id=511986933),347963763,,или это в console.log фигово принтит),text,
438,148957,2021-05-29 14:54:00+00:00,PeerUser(user_id=511986933),347963763,,,photo,
439,148956,2021-05-29 14:51:21+00:00,PeerUser(user_id=511986933),347963763,,,photo,
440,148946,2021-05-29 14:29:40+00:00,,511986933,,"Хорошо, я поправлю, чтобы принимало число))",text,
441,148945,2021-05-29 14:25:08+00:00,PeerUser(user_id=511986933),347963763,,спасибо,text,
442,148944,2021-05-29 14:25:02+00:00,PeerUser(user_id=511986933),347963763,,теперь все работает,text,
443,148943,2021-05-29 14:24:18+00:00,PeerUser(user_id=511986933),347963763,,,voice,16
444,148942,2021-05-29 14:23:53+00:00,PeerUser(user_id=511986933),347963763,,,photo,
445,148941,2021-05-29 14:08:38+00:00,,511986933,,Окей),text,
446,148937,2021-05-29 13:34:45+00:00,PeerUser(user_id=511986933),347963763,,там тебе @yaryyk может написать. Это также парень из нашей команды,text,
447,148893,2021-05-29 12:43:06+00:00,,511986933,,"Можеш спочатку через документацію послати запит, а потім скопіювати curl команду і перевести її в код :)",text,
448,148892,2021-05-29 12:41:33+00:00,,511986933,,"Там онлайн-документація формує повний curl-запит, щоб ти міг бачити як слати запит правильно)",text,
449,148891,2021-05-29 12:38:05+00:00,PeerUser(user_id=511986933),347963763,,когда вот это отправляю,text,
450,148890,2021-05-29 12:37:57+00:00,PeerUser(user_id=511986933),347963763,,просто вот такую ошибку выдает,photo,
451,148889,2021-05-29 12:37:39+00:00,PeerUser(user_id=511986933),347963763,,"или такое ?
{
    fade_effects: false,
    genre: 'Any genre',
    get_url: true,
    instrument: 'Any instrument',
    mood: 'Any mood',
    music_volume: '100%',
    original_video_volume: '0%',
    selected_music: 0,
    selected_way: 0,
    video_id: 'PFQXY1DWMX23p0kVWBvR',
    vocal: false,
  }",text,
452,148888,2021-05-29 12:37:02+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2021, 5, 29, 12, 15, 54, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",?,text,
453,148887,2021-05-29 12:37:02+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2021, 5, 29, 12, 15, 53, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","на combine энтрипоинт нужно типа такое отправлять 
 'body': {
    fade_effects: false,
    genre: 'Any genre',
    get_url: true,
    instrument: 'Any instrument',
    mood: 'Any mood',
    music_volume: '100%',
    original_video_volume: '0%',
    selected_music: 0,
    selected_way: 0,
    video_id: 'PFQXY1DWMX23p0kVWBvR',
    vocal: false,
  }",text,
454,148874,2021-05-29 11:54:50+00:00,,511986933,,😉,sticker,
455,148872,2021-05-29 11:54:30+00:00,PeerUser(user_id=511986933),347963763,,ага оке,text,
456,148871,2021-05-29 11:54:18+00:00,,511986933,,Можешь ничего не отправлять. По умолчанию selected music и way = 0,text,
457,148868,2021-05-29 11:53:17+00:00,PeerUser(user_id=511986933),347963763,,или что для этих двуз параметров нужно отправлять если просто выбраные параметры юзера слать,text,
458,148867,2021-05-29 11:52:57+00:00,PeerUser(user_id=511986933),347963763,,?,text,
459,148866,2021-05-29 11:52:55+00:00,PeerUser(user_id=511986933),347963763,,так если я пока не выбираю ни selected_music ни selected_way ? то если отправлю фолс то ок будет,text,
460,148865,2021-05-29 11:52:48+00:00,,511986933,,"Да, надо будет коментарии добавить)",text,
461,148864,2021-05-29 11:52:24+00:00,,511986933,,"Когда get url 1, то апи шлет video url вместо видео файла",text,
462,148863,2021-05-29 11:51:30+00:00,,511986933,,"Да, там должны быть числа)
Selected music - это выбранная песня, а selected way - это выбранный способ синхронтзации музыки с видео, который по умолчанию 0",text,
463,148859,2021-05-29 11:41:30+00:00,PeerUser(user_id=511986933),347963763,,было бы очень кстати для будущего),text,
464,148858,2021-05-29 11:41:18+00:00,PeerUser(user_id=511986933),347963763,,можно будет как-то к апишке додать обяснение этих параметров,text,
465,148857,2021-05-29 11:40:52+00:00,PeerUser(user_id=511986933),347963763,,а по логике вроде должны быть числа,text,
466,148856,2021-05-29 11:40:24+00:00,PeerUser(user_id=511986933),347963763,,"просто у selected_music, selected_way там булевые значения",text,
467,148855,2021-05-29 11:39:43+00:00,PeerUser(user_id=511986933),347963763,,"что значит selected_music, selected_way, get_url ?",photo,
468,148831,2021-05-29 11:19:36+00:00,PeerUser(user_id=511986933),347963763,,cool,text,
469,148830,2021-05-29 11:18:47+00:00,,511986933,,"Да, все верно 😉",text,
470,148829,2021-05-29 11:17:28+00:00,PeerUser(user_id=511986933),347963763,,Так все?,text,
471,148828,2021-05-29 11:17:08+00:00,PeerUser(user_id=511986933),347963763,,,voice,47
472,148827,2021-05-29 11:16:47+00:00,,511986933,,"Привет)
Если any genre, то модель выбирет на свое усмотрение)
Сервер 500 не будет возвращать, а по качеству еще он бывает иногда глупит - работаем над этим :)",text,
473,148826,2021-05-29 11:14:23+00:00,PeerUser(user_id=511986933),347963763,,не будет фейлов?),text,
474,148825,2021-05-29 11:14:05+00:00,PeerUser(user_id=511986933),347963763,,привет Назар! можешь подсказать если юзер выберет Any genreи я это отправлю на сервер то модель сама подберет наилучшую музыку ?,text,
475,145961,2021-05-16 11:26:15+00:00,,511986933,,"Привет)
Да, я в тот же день, когда мы говорили, все пофиксил :)",text,
476,145958,2021-05-16 09:12:34+00:00,PeerUser(user_id=511986933),347963763,,Просто с ним нужно нам работать сейчас,text,
477,145957,2021-05-16 09:12:20+00:00,PeerUser(user_id=511986933),347963763,,Привет Назар! Апи уже ж работает ?,text,
478,143984,2021-05-05 15:12:53+00:00,,511986933,,http://167.172.172.51:8889/ui/,text,
479,143981,2021-05-05 15:07:17+00:00,PeerUser(user_id=511986933),347963763,,https://github.com/denysgerasymuk799/Harmix-Web-App,text,
480,143980,2021-05-05 15:03:18+00:00,,511986933,,https://meet.google.com/npa-mwhd-vof,photo,
481,143979,2021-05-05 15:02:18+00:00,PeerUser(user_id=511986933),347963763,,yes,text,
482,143978,2021-05-05 15:02:11+00:00,,511986933,,в google meet будем?,text,
483,143977,2021-05-05 15:01:12+00:00,PeerUser(user_id=511986933),347963763,,извини что не ответил сразу,text,
484,143976,2021-05-05 15:01:11+00:00,,511986933,,да),text,
485,143975,2021-05-05 15:01:04+00:00,PeerUser(user_id=511986933),347963763,,можеш сейчас?,text,
486,143974,2021-05-05 15:00:58+00:00,PeerUser(user_id=511986933),347963763,,фух,text,
487,143962,2021-05-05 14:21:18+00:00,,511986933,,Я готов 😉,text,
488,143886,2021-05-05 11:49:56+00:00,,511986933,,Хорошо),text,
489,143885,2021-05-05 11:48:58+00:00,PeerUser(user_id=511986933),347963763,,привет!) где-то после 17.00,text,
490,143884,2021-05-05 11:48:29+00:00,,511986933,,"Привет)
Когда тебе будет удобно сегодня?",text,
491,143809,2021-05-05 05:43:24+00:00,,511986933,,👍,sticker,
492,143789,2021-05-04 20:18:11+00:00,PeerUser(user_id=511986933),347963763,,Окей. Тогда завтра созвонимся),text,
493,143784,2021-05-04 19:56:59+00:00,,511986933,,"Может тогда уже завтра созвонимся?
Я могу в любое время после 12 :)",text,
494,143783,2021-05-04 19:56:02+00:00,,511986933,,Я только сейчас приехал(,text,
495,143773,2021-05-04 19:23:44+00:00,PeerUser(user_id=511986933),347963763,,А во сколько у тебя приблизительно получиться созвониться ?,text,
496,143771,2021-05-04 18:09:42+00:00,PeerUser(user_id=511986933),347963763,,окей. Буду ждать сегодня),text,
497,143770,2021-05-04 17:32:39+00:00,,511986933,,"Салют!
Круто 🔥 Вы молодцы :)

Сейчас нвхожусь за Киевом у родственников.
До 22 не знаю, приедем ли мы...
Как только я буду дома, я сразу тебе напишу)

Если что, то завтра я точно буду свободен :)",text,
498,143668,2021-05-04 15:18:35+00:00,PeerUser(user_id=511986933),347963763,,Хотел показать то что мы по реакту уже написале для твоего веб сервиса),text,
499,143667,2021-05-04 15:18:05+00:00,PeerUser(user_id=511986933),347963763,,На 22.00 получиться у тебя ?,text,
